Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code,nom_standard
France,Oust,oust,OUST,09,Oust
France,Pailhès,pailhes,PAILHÈS,09,Pailhès
France,Pamiers,pamiers,PAMIERS,09,Pamiers
France,Pech,pech,PECH,09,Pech
France,Péreille,pereille,PÉREILLE,09,Péreille
France,Perles-et-Castelet,perles-et-castelet,PERLES-ET-CASTELET,09,Perles-et-Castelet
France,Le Peyrat,le-peyrat,LE PEYRAT,09,Le Peyrat
France,Le Pla,le-pla,LE PLA,09,Le Pla
France,Le Port,le-port,LE PORT,09,Le Port
France,Prades,prades,PRADES,09,Prades
France,Pradettes,pradettes,PRADETTES,09,Pradettes
France,Pradières,pradieres,PRADIÈRES,09,Pradières
France,Prat-Bonrepaux,prat-bonrepaux,PRAT-BONREPAUX,09,Prat-Bonrepaux
France,Prayols,prayols,PRAYOLS,09,Prayols
France,Le Puch,le-puch,LE PUCH,09,Le Puch
France,Les Pujols,les-pujols,LES PUJOLS,09,Les Pujols
France,Quérigut,querigut,QUÉRIGUT,09,Quérigut
France,Quié,quie,QUIÉ,09,Quié
France,Rabat-les-Trois-Seigneurs,rabat-les-trois-seigneurs,RABAT-LES-TROIS-SEIGNEURS,09,Rabat-les-Trois-Seigneurs
France,Raissac,raissac,RAISSAC,09,Raissac
France,Régat,regat,RÉGAT,09,Régat
France,Rieucros,rieucros,RIEUCROS,09,Rieucros
France,Rieux-de-Pelleport,rieux-de-pelleport,RIEUX-DE-PELLEPORT,09,Rieux-de-Pelleport
France,Rimont,rimont,RIMONT,09,Rimont
France,Rivèrenert,riverenert,RIVÈRENERT,09,Rivèrenert
France,Roquefixade,roquefixade,ROQUEFIXADE,09,Roquefixade
France,Roquefort-les-Cascades,roquefort-les-cascades,ROQUEFORT-LES-CASCADES,09,Roquefort-les-Cascades
France,Roumengoux,roumengoux,ROUMENGOUX,09,Roumengoux
France,Rouze,rouze,ROUZE,09,Rouze
France,Sabarat,sabarat,SABARAT,09,Sabarat
France,Saint-Amadou,saint-amadou,SAINT-AMADOU,09,Saint-Amadou
France,Saint-Bauzeil,saint-bauzeil,SAINT-BAUZEIL,09,Saint-Bauzeil
France,Sainte-Croix-Volvestre,sainte-croix-volvestre,SAINTE-CROIX-VOLVESTRE,09,Sainte-Croix-Volvestre
France,Saint-Félix-de-Rieutord,saint-felix-de-rieutord,SAINT-FÉLIX-DE-RIEUTORD,09,Saint-Félix-de-Rieutord
France,Saint-Félix-de-Tournegat,saint-felix-de-tournegat,SAINT-FÉLIX-DE-TOURNEGAT,09,Saint-Félix-de-Tournegat
France,Sainte-Foi,sainte-foi,SAINTE-FOI,09,Sainte-Foi
France,Saint-Girons,saint-girons,SAINT-GIRONS,09,Saint-Girons
France,Saint-Jean-d'Aigues-Vives,saint-jean-d-aigues-vives,SAINT-JEAN-D'AIGUES-VIVES,09,Saint-Jean-d'Aigues-Vives
France,Saint-Jean-du-Castillonnais,saint-jean-du-castillonnais,SAINT-JEAN-DU-CASTILLONNAIS,09,Saint-Jean-du-Castillonnais
France,Saint-Jean-de-Verges,saint-jean-de-verges,SAINT-JEAN-DE-VERGES,09,Saint-Jean-de-Verges
France,Saint-Jean-du-Falga,saint-jean-du-falga,SAINT-JEAN-DU-FALGA,09,Saint-Jean-du-Falga
France,Saint-Julien-de-Gras-Capou,saint-julien-de-gras-capou,SAINT-JULIEN-DE-GRAS-CAPOU,09,Saint-Julien-de-Gras-Capou
France,Saint-Lary,saint-lary,SAINT-LARY,09,Saint-Lary
France,Saint-Lizier,saint-lizier,SAINT-LIZIER,09,Saint-Lizier
France,Saint-Martin-de-Caralp,saint-martin-de-caralp,SAINT-MARTIN-DE-CARALP,09,Saint-Martin-de-Caralp
France,Saint-Martin-d'Oydes,saint-martin-d-oydes,SAINT-MARTIN-D'OYDES,09,Saint-Martin-d'Oydes
France,Saint-Michel,saint-michel,SAINT-MICHEL,09,Saint-Michel
France,Saint-Paul-de-Jarrat,saint-paul-de-jarrat,SAINT-PAUL-DE-JARRAT,09,Saint-Paul-de-Jarrat
France,Saint-Pierre-de-Rivière,saint-pierre-de-riviere,SAINT-PIERRE-DE-RIVIÈRE,09,Saint-Pierre-de-Rivière
France,Saint-Quentin-la-Tour,saint-quentin-la-tour,SAINT-QUENTIN-LA-TOUR,09,Saint-Quentin-la-Tour
France,Saint-Quirc,saint-quirc,SAINT-QUIRC,09,Saint-Quirc
France,Saint-Victor-Rouzaud,saint-victor-rouzaud,SAINT-VICTOR-ROUZAUD,09,Saint-Victor-Rouzaud
France,Saint-Ybars,saint-ybars,SAINT-YBARS,09,Saint-Ybars
France,Salsein,salsein,SALSEIN,09,Salsein
France,Saurat,saurat,SAURAT,09,Saurat
France,Sautel,sautel,SAUTEL,09,Sautel
France,Saverdun,saverdun,SAVERDUN,09,Saverdun
France,Savignac-les-Ormeaux,savignac-les-ormeaux,SAVIGNAC-LES-ORMEAUX,09,Savignac-les-Ormeaux
France,Ségura,segura,SÉGURA,09,Ségura
France,Seix,seix,SEIX,09,Seix
France,Senconac,senconac,SENCONAC,09,Senconac
France,Lorp-Sentaraille,lorp-sentaraille,LORP-SENTARAILLE,09,Lorp-Sentaraille
France,Sentein,sentein,SENTEIN,09,Sentein
France,Sentenac-d'Oust,sentenac-d-oust,SENTENAC-D'OUST,09,Sentenac-d'Oust
France,Sentenac-de-Sérou,sentenac-de-serou,SENTENAC-DE-SÉROU,09,Sentenac-de-Sérou
France,Serres-sur-Arget,serres-sur-arget,SERRES-SUR-ARGET,09,Serres-sur-Arget
France,Sieuras,sieuras,SIEURAS,09,Sieuras
France,Siguer,siguer,SIGUER,09,Siguer
France,Aulos-Sinsat,aulos-sinsat,AULOS-SINSAT,09,Aulos-Sinsat
France,Sor,sor,SOR,09,Sor
France,Sorgeat,sorgeat,SORGEAT,09,Sorgeat
France,Soueix-Rogalle,soueix-rogalle,SOUEIX-ROGALLE,09,Soueix-Rogalle
France,Soula,soula,SOULA,09,Soula
France,Soulan,soulan,SOULAN,09,Soulan
France,Surba,surba,SURBA,09,Surba
France,Suzan,suzan,SUZAN,09,Suzan
France,Tabre,tabre,TABRE,09,Tabre
France,Tarascon-sur-Ariège,tarascon-sur-ariege,TARASCON-SUR-ARIÈGE,09,Tarascon-sur-Ariège
France,Taurignan-Castet,taurignan-castet,TAURIGNAN-CASTET,09,Taurignan-Castet
France,Taurignan-Vieux,taurignan-vieux,TAURIGNAN-VIEUX,09,Taurignan-Vieux
France,Teilhet,teilhet,TEILHET,09,Teilhet
France,Thouars-sur-Arize,thouars-sur-arize,THOUARS-SUR-ARIZE,09,Thouars-sur-Arize
France,Tignac,tignac,TIGNAC,09,Tignac
France,La Tour-du-Crieu,la-tour-du-crieu,LA TOUR-DU-CRIEU,09,La Tour-du-Crieu
France,Tourtouse,tourtouse,TOURTOUSE,09,Tourtouse
France,Tourtrol,tourtrol,TOURTROL,09,Tourtrol
France,Trémoulet,tremoulet,TRÉMOULET,09,Trémoulet
France,Troye-d'Ariège,troye-d-ariege,TROYE-D'ARIÈGE,09,Troye-d'Ariège
France,Unac,unac,UNAC,09,Unac
France,Unzent,unzent,UNZENT,09,Unzent
France,Urs,urs,URS,09,Urs
France,Ussat,ussat,USSAT,09,Ussat
France,Ustou,ustou,USTOU,09,Ustou
France,Vals,vals,VALS,09,Vals
France,Varilhes,varilhes,VARILHES,09,Varilhes
France,Vaychis,vaychis,VAYCHIS,09,Vaychis
France,Vèbre,vebre,VÈBRE,09,Vèbre
France,Ventenac,ventenac,VENTENAC,09,Ventenac
France,Verdun,verdun,VERDUN,09,Verdun
France,Vernajoul,vernajoul,VERNAJOUL,09,Vernajoul
France,Vernaux,vernaux,VERNAUX,09,Vernaux
France,Le Vernet,le-vernet,LE VERNET,09,Le Vernet
France,Verniolle,verniolle,VERNIOLLE,09,Verniolle
France,Val-de-Sos,val-de-sos,VAL-DE-SOS,09,Val-de-Sos
France,Villeneuve,villeneuve,VILLENEUVE,09,Villeneuve
France,Villeneuve-d'Olmes,villeneuve-d-olmes,VILLENEUVE-D'OLMES,09,Villeneuve-d'Olmes
France,Villeneuve-du-Latou,villeneuve-du-latou,VILLENEUVE-DU-LATOU,09,Villeneuve-du-Latou
France,Villeneuve-du-Paréage,villeneuve-du-pareage,VILLENEUVE-DU-PARÉAGE,09,Villeneuve-du-Paréage
France,Vira,vira,VIRA,09,Vira
France,Viviès,vivies,VIVIÈS,09,Viviès
France,Sainte-Suzanne,sainte-suzanne,SAINTE-SUZANNE,09,Sainte-Suzanne
France,Ailleville,ailleville,AILLEVILLE,10,Ailleville
France,Aix-Villemaur-Pâlis,aix-villemaur-palis,AIX-VILLEMAUR-PÂLIS,10,Aix-Villemaur-Pâlis
France,Allibaudières,allibaudieres,ALLIBAUDIÈRES,10,Allibaudières
France,Amance,amance,AMANCE,10,Amance
France,Arcis-sur-Aube,arcis-sur-aube,ARCIS-SUR-AUBE,10,Arcis-sur-Aube
France,Arconville,arconville,ARCONVILLE,10,Arconville
France,Argançon,argancon,ARGANÇON,10,Argançon
France,Arrelles,arrelles,ARRELLES,10,Arrelles
France,Arrembécourt,arrembecourt,ARREMBÉCOURT,10,Arrembécourt
France,Arrentières,arrentieres,ARRENTIÈRES,10,Arrentières
France,Arsonval,arsonval,ARSONVAL,10,Arsonval
France,Assenay,assenay,ASSENAY,10,Assenay
France,Assencières,assencieres,ASSENCIÈRES,10,Assencières
France,Aubeterre,aubeterre,AUBETERRE,10,Aubeterre
France,Aulnay,aulnay,AULNAY,10,Aulnay
France,Auxon,auxon,AUXON,10,Auxon
France,Val-d'Auzon,val-d-auzon,VAL-D'AUZON,10,Val-d'Auzon
France,Avant-lès-Marcilly,avant-les-marcilly,AVANT-LÈS-MARCILLY,10,Avant-lès-Marcilly
France,Avant-lès-Ramerupt,avant-les-ramerupt,AVANT-LÈS-RAMERUPT,10,Avant-lès-Ramerupt
France,Avirey-Lingey,avirey-lingey,AVIREY-LINGEY,10,Avirey-Lingey
France,Avon-la-Pèze,avon-la-peze,AVON-LA-PÈZE,10,Avon-la-Pèze
France,Avreuil,avreuil,AVREUIL,10,Avreuil
France,Bagneux-la-Fosse,bagneux-la-fosse,BAGNEUX-LA-FOSSE,10,Bagneux-la-Fosse
France,Bailly-le-Franc,bailly-le-franc,BAILLY-LE-FRANC,10,Bailly-le-Franc
France,Balignicourt,balignicourt,BALIGNICOURT,10,Balignicourt
France,Balnot-la-Grange,balnot-la-grange,BALNOT-LA-GRANGE,10,Balnot-la-Grange
France,Balnot-sur-Laignes,balnot-sur-laignes,BALNOT-SUR-LAIGNES,10,Balnot-sur-Laignes
France,Barberey-Saint-Sulpice,barberey-saint-sulpice,BARBEREY-SAINT-SULPICE,10,Barberey-Saint-Sulpice
France,Barbuise,barbuise,BARBUISE,10,Barbuise
France,Baroville,baroville,BAROVILLE,10,Baroville
France,Bar-sur-Aube,bar-sur-aube,BAR-SUR-AUBE,10,Bar-sur-Aube
France,Bar-sur-Seine,bar-sur-seine,BAR-SUR-SEINE,10,Bar-sur-Seine
France,Bayel,bayel,BAYEL,10,Bayel
France,Bercenay-en-Othe,bercenay-en-othe,BERCENAY-EN-OTHE,10,Bercenay-en-Othe
France,Bercenay-le-Hayer,bercenay-le-hayer,BERCENAY-LE-HAYER,10,Bercenay-le-Hayer
France,Bergères,bergeres,BERGÈRES,10,Bergères
France,Bernon,bernon,BERNON,10,Bernon
France,Bertignolles,bertignolles,BERTIGNOLLES,10,Bertignolles
France,Bérulle,berulle,BÉRULLE,10,Bérulle
France,Bessy,bessy,BESSY,10,Bessy
France,Bétignicourt,betignicourt,BÉTIGNICOURT,10,Bétignicourt
France,Beurey,beurey,BEUREY,10,Beurey
France,Blaincourt-sur-Aube,blaincourt-sur-aube,BLAINCOURT-SUR-AUBE,10,Blaincourt-sur-Aube
France,Blignicourt,blignicourt,BLIGNICOURT,10,Blignicourt
France,Bligny,bligny,BLIGNY,10,Bligny
France,Les Bordes-Aumont,les-bordes-aumont,LES BORDES-AUMONT,10,Les Bordes-Aumont
France,Bossancourt,bossancourt,BOSSANCOURT,10,Bossancourt
France,Bouilly,bouilly,BOUILLY,10,Bouilly
France,Boulages,boulages,BOULAGES,10,Boulages
France,Bouranton,bouranton,BOURANTON,10,Bouranton
France,Bourdenay,bourdenay,BOURDENAY,10,Bourdenay
France,Bourguignons,bourguignons,BOURGUIGNONS,10,Bourguignons
France,Bouy-Luxembourg,bouy-luxembourg,BOUY-LUXEMBOURG,10,Bouy-Luxembourg
France,Bouy-sur-Orvin,bouy-sur-orvin,BOUY-SUR-ORVIN,10,Bouy-sur-Orvin
France,Bragelogne-Beauvoir,bragelogne-beauvoir,BRAGELOGNE-BEAUVOIR,10,Bragelogne-Beauvoir
France,Braux,braux,BRAUX,10,Braux
France,Bréviandes,breviandes,BRÉVIANDES,10,Bréviandes
France,Brévonnes,brevonnes,BRÉVONNES,10,Brévonnes
France,Briel-sur-Barse,briel-sur-barse,BRIEL-SUR-BARSE,10,Briel-sur-Barse
France,Brienne-la-Vieille,brienne-la-vieille,BRIENNE-LA-VIEILLE,10,Brienne-la-Vieille
France,Brienne-le-Château,brienne-le-chateau,BRIENNE-LE-CHÂTEAU,10,Brienne-le-Château
France,Brillecourt,brillecourt,BRILLECOURT,10,Brillecourt
France,Bucey-en-Othe,bucey-en-othe,BUCEY-EN-OTHE,10,Bucey-en-Othe
France,Buchères,bucheres,BUCHÈRES,10,Buchères
France,Buxeuil,buxeuil,BUXEUIL,10,Buxeuil
France,Buxières-sur-Arce,buxieres-sur-arce,BUXIÈRES-SUR-ARCE,10,Buxières-sur-Arce
France,Celles-sur-Ource,celles-sur-ource,CELLES-SUR-OURCE,10,Celles-sur-Ource
France,Chacenay,chacenay,CHACENAY,10,Chacenay
France,La Chaise,la-chaise,LA CHAISE,10,La Chaise
France,Chalette-sur-Voire,chalette-sur-voire,CHALETTE-SUR-VOIRE,10,Chalette-sur-Voire
France,Chamoy,chamoy,CHAMOY,10,Chamoy
France,Champfleury,champfleury,CHAMPFLEURY,10,Champfleury
France,Champignol-lez-Mondeville,champignol-lez-mondeville,CHAMPIGNOL-LEZ-MONDEVILLE,10,Champignol-lez-Mondeville
France,Champigny-sur-Aube,champigny-sur-aube,CHAMPIGNY-SUR-AUBE,10,Champigny-sur-Aube
France,Champ-sur-Barse,champ-sur-barse,CHAMP-SUR-BARSE,10,Champ-sur-Barse
France,Channes,channes,CHANNES,10,Channes
France,Chaource,chaource,CHAOURCE,10,Chaource
France,La Chapelle-Saint-Luc,la-chapelle-saint-luc,LA CHAPELLE-SAINT-LUC,10,La Chapelle-Saint-Luc
France,Chapelle-Vallon,chapelle-vallon,CHAPELLE-VALLON,10,Chapelle-Vallon
France,Chappes,chappes,CHAPPES,10,Chappes
France,Charmont-sous-Barbuise,charmont-sous-barbuise,CHARMONT-SOUS-BARBUISE,10,Charmont-sous-Barbuise
France,Charmoy,charmoy,CHARMOY,10,Charmoy
France,Charny-le-Bachot,charny-le-bachot,CHARNY-LE-BACHOT,10,Charny-le-Bachot
France,Chaserey,chaserey,CHASEREY,10,Chaserey
France,Châtres,chatres,CHÂTRES,10,Châtres
France,Chauchigny,chauchigny,CHAUCHIGNY,10,Chauchigny
France,Chaudrey,chaudrey,CHAUDREY,10,Chaudrey
France,Chauffour-lès-Bailly,chauffour-les-bailly,CHAUFFOUR-LÈS-BAILLY,10,Chauffour-lès-Bailly
France,Chaumesnil,chaumesnil,CHAUMESNIL,10,Chaumesnil
France,Chavanges,chavanges,CHAVANGES,10,Chavanges
France,Le Chêne,le-chene,LE CHÊNE,10,Le Chêne
France,Chennegy,chennegy,CHENNEGY,10,Chennegy
France,Chervey,chervey,CHERVEY,10,Chervey
France,Chesley,chesley,CHESLEY,10,Chesley
France,Chessy-les-Prés,chessy-les-pres,CHESSY-LES-PRÉS,10,Chessy-les-Prés
France,Clérey,clerey,CLÉREY,10,Clérey
France,Coclois,coclois,COCLOIS,10,Coclois
France,Colombé-la-Fosse,colombe-la-fosse,COLOMBÉ-LA-FOSSE,10,Colombé-la-Fosse
France,Colombé-le-Sec,colombe-le-sec,COLOMBÉ-LE-SEC,10,Colombé-le-Sec
France,Cormost,cormost,CORMOST,10,Cormost
France,Courcelles-sur-Voire,courcelles-sur-voire,COURCELLES-SUR-VOIRE,10,Courcelles-sur-Voire
France,Courceroy,courceroy,COURCEROY,10,Courceroy
France,Coursan-en-Othe,coursan-en-othe,COURSAN-EN-OTHE,10,Coursan-en-Othe
France,Courtaoult,courtaoult,COURTAOULT,10,Courtaoult
France,Courtenot,courtenot,COURTENOT,10,Courtenot
France,Courteranges,courteranges,COURTERANGES,10,Courteranges
France,Courteron,courteron,COURTERON,10,Courteron
France,Coussegrey,coussegrey,COUSSEGREY,10,Coussegrey
France,Couvignon,couvignon,COUVIGNON,10,Couvignon
France,Crancey,crancey,CRANCEY,10,Crancey
France,Creney-près-Troyes,creney-pres-troyes,CRENEY-PRÈS-TROYES,10,Creney-près-Troyes
France,Crésantignes,cresantignes,CRÉSANTIGNES,10,Crésantignes
France,Crespy-le-Neuf,crespy-le-neuf,CRESPY-LE-NEUF,10,Crespy-le-Neuf
France,Les Croûtes,les-croutes,LES CROÛTES,10,Les Croûtes
France,Cunfin,cunfin,CUNFIN,10,Cunfin
France,Cussangy,cussangy,CUSSANGY,10,Cussangy
France,Dampierre,dampierre,DAMPIERRE,10,Dampierre
France,Davrey,davrey,DAVREY,10,Davrey
France,Dienville,dienville,DIENVILLE,10,Dienville
France,Dierrey-Saint-Julien,dierrey-saint-julien,DIERREY-SAINT-JULIEN,10,Dierrey-Saint-Julien
France,Dierrey-Saint-Pierre,dierrey-saint-pierre,DIERREY-SAINT-PIERRE,10,Dierrey-Saint-Pierre
France,Dolancourt,dolancourt,DOLANCOURT,10,Dolancourt
France,Dommartin-le-Coq,dommartin-le-coq,DOMMARTIN-LE-COQ,10,Dommartin-le-Coq
France,Donnement,donnement,DONNEMENT,10,Donnement
France,Dosches,dosches,DOSCHES,10,Dosches
France,Dosnon,dosnon,DOSNON,10,Dosnon
France,Droupt-Saint-Basle,droupt-saint-basle,DROUPT-SAINT-BASLE,10,Droupt-Saint-Basle
France,Droupt-Sainte-Marie,droupt-sainte-marie,DROUPT-SAINTE-MARIE,10,Droupt-Sainte-Marie
France,Eaux-Puiseaux,eaux-puiseaux,EAUX-PUISEAUX,10,Eaux-Puiseaux
France,Échemines,echemines,ÉCHEMINES,10,Échemines
France,Éclance,eclance,ÉCLANCE,10,Éclance
France,Éguilly-sous-Bois,eguilly-sous-bois,ÉGUILLY-SOUS-BOIS,10,Éguilly-sous-Bois
France,Engente,engente,ENGENTE,10,Engente
France,Épagne,epagne,ÉPAGNE,10,Épagne
France,Épothémont,epothemont,ÉPOTHÉMONT,10,Épothémont
France,Ervy-le-Châtel,ervy-le-chatel,ERVY-LE-CHÂTEL,10,Ervy-le-Châtel
France,Essoyes,essoyes,ESSOYES,10,Essoyes
France,Estissac,estissac,ESTISSAC,10,Estissac
France,Étourvy,etourvy,ÉTOURVY,10,Étourvy
France,Étrelles-sur-Aube,etrelles-sur-aube,ÉTRELLES-SUR-AUBE,10,Étrelles-sur-Aube
France,Faux-Villecerf,faux-villecerf,FAUX-VILLECERF,10,Faux-Villecerf
France,Fay-lès-Marcilly,fay-les-marcilly,FAY-LÈS-MARCILLY,10,Fay-lès-Marcilly
France,Fays-la-Chapelle,fays-la-chapelle,FAYS-LA-CHAPELLE,10,Fays-la-Chapelle
France,Ferreux-Quincey,ferreux-quincey,FERREUX-QUINCEY,10,Ferreux-Quincey
France,Feuges,feuges,FEUGES,10,Feuges
France,Fontaine,fontaine,FONTAINE,10,Fontaine
France,Fontaine-les-Grès,fontaine-les-gres,FONTAINE-LES-GRÈS,10,Fontaine-les-Grès
France,Fontaine-Mâcon,fontaine-macon,FONTAINE-MÂCON,10,Fontaine-Mâcon
France,Fontenay-de-Bossery,fontenay-de-bossery,FONTENAY-DE-BOSSERY,10,Fontenay-de-Bossery
France,Fontette,fontette,FONTETTE,10,Fontette
France,Fontvannes,fontvannes,FONTVANNES,10,Fontvannes
France,La Fosse-Corduan,la-fosse-corduan,LA FOSSE-CORDUAN,10,La Fosse-Corduan
France,Fouchères,foucheres,FOUCHÈRES,10,Fouchères
France,Fralignes,fralignes,FRALIGNES,10,Fralignes
France,Fravaux,fravaux,FRAVAUX,10,Fravaux
France,Fresnay,fresnay,FRESNAY,10,Fresnay
France,Fresnoy-le-Château,fresnoy-le-chateau,FRESNOY-LE-CHÂTEAU,10,Fresnoy-le-Château
France,Fuligny,fuligny,FULIGNY,10,Fuligny
France,Gélannes,gelannes,GÉLANNES,10,Gélannes
France,Géraudot,geraudot,GÉRAUDOT,10,Géraudot
France,Les Grandes-Chapelles,les-grandes-chapelles,LES GRANDES-CHAPELLES,10,Les Grandes-Chapelles
France,Grandville,grandville,GRANDVILLE,10,Grandville
France,Les Granges,les-granges,LES GRANGES,10,Les Granges
France,Gumery,gumery,GUMERY,10,Gumery
France,Gyé-sur-Seine,gye-sur-seine,GYÉ-SUR-SEINE,10,Gyé-sur-Seine
France,Hampigny,hampigny,HAMPIGNY,10,Hampigny
France,Herbisse,herbisse,HERBISSE,10,Herbisse
France,Isle-Aumont,isle-aumont,ISLE-AUMONT,10,Isle-Aumont
France,Isle-Aubigny,isle-aubigny,ISLE-AUBIGNY,10,Isle-Aubigny
France,Jasseines,jasseines,JASSEINES,10,Jasseines
France,Jaucourt,jaucourt,JAUCOURT,10,Jaucourt
France,Javernant,javernant,JAVERNANT,10,Javernant
France,Jessains,jessains,JESSAINS,10,Jessains
France,Jeugny,jeugny,JEUGNY,10,Jeugny
France,Joncreuil,joncreuil,JONCREUIL,10,Joncreuil
France,Jully-sur-Sarce,jully-sur-sarce,JULLY-SUR-SARCE,10,Jully-sur-Sarce
France,Juvancourt,juvancourt,JUVANCOURT,10,Juvancourt
France,Juvanzé,juvanze,JUVANZÉ,10,Juvanzé
France,Juzanvigny,juzanvigny,JUZANVIGNY,10,Juzanvigny
France,Lagesse,lagesse,LAGESSE,10,Lagesse
France,Laines-aux-Bois,laines-aux-bois,LAINES-AUX-BOIS,10,Laines-aux-Bois
France,Landreville,landreville,LANDREVILLE,10,Landreville
France,Lantages,lantages,LANTAGES,10,Lantages
France,Lassicourt,lassicourt,LASSICOURT,10,Lassicourt
France,Laubressel,laubressel,LAUBRESSEL,10,Laubressel
France,Lavau,lavau,LAVAU,10,Lavau
France,Lentilles,lentilles,LENTILLES,10,Lentilles
France,Lesmont,lesmont,LESMONT,10,Lesmont
France,Lévigny,levigny,LÉVIGNY,10,Lévigny
France,Lhuître,lhuitre,LHUÎTRE,10,Lhuître
France,Lignières,lignieres,LIGNIÈRES,10,Lignières
France,Lignol-le-Château,lignol-le-chateau,LIGNOL-LE-CHÂTEAU,10,Lignol-le-Château
France,Lirey,lirey,LIREY,10,Lirey
France,Loches-sur-Ource,loches-sur-ource,LOCHES-SUR-OURCE,10,Loches-sur-Ource
France,La Loge-aux-Chèvres,la-loge-aux-chevres,LA LOGE-AUX-CHÈVRES,10,La Loge-aux-Chèvres
France,La Loge-Pomblin,la-loge-pomblin,LA LOGE-POMBLIN,10,La Loge-Pomblin
France,Les Loges-Margueron,les-loges-margueron,LES LOGES-MARGUERON,10,Les Loges-Margueron
France,Longchamp-sur-Aujon,longchamp-sur-aujon,LONGCHAMP-SUR-AUJON,10,Longchamp-sur-Aujon
France,Longeville-sur-Mogne,longeville-sur-mogne,LONGEVILLE-SUR-MOGNE,10,Longeville-sur-Mogne
France,Longpré-le-Sec,longpre-le-sec,LONGPRÉ-LE-SEC,10,Longpré-le-Sec
France,Longsols,longsols,LONGSOLS,10,Longsols
France,Longueville-sur-Aube,longueville-sur-aube,LONGUEVILLE-SUR-AUBE,10,Longueville-sur-Aube
France,La Louptière-Thénard,la-louptiere-thenard,LA LOUPTIÈRE-THÉNARD,10,La Louptière-Thénard
France,Lusigny-sur-Barse,lusigny-sur-barse,LUSIGNY-SUR-BARSE,10,Lusigny-sur-Barse
France,Luyères,luyeres,LUYÈRES,10,Luyères
France,Macey,macey,MACEY,10,Macey
France,Machy,machy,MACHY,10,Machy
France,Magnant,magnant,MAGNANT,10,Magnant
France,Magnicourt,magnicourt,MAGNICOURT,10,Magnicourt
France,Magny-Fouchard,magny-fouchard,MAGNY-FOUCHARD,10,Magny-Fouchard
France,Mailly-le-Camp,mailly-le-camp,MAILLY-LE-CAMP,10,Mailly-le-Camp
France,Maison-des-Champs,maison-des-champs,MAISON-DES-CHAMPS,10,Maison-des-Champs
France,Maisons-lès-Chaource,maisons-les-chaource,MAISONS-LÈS-CHAOURCE,10,Maisons-lès-Chaource
France,Maisons-lès-Soulaines,maisons-les-soulaines,MAISONS-LÈS-SOULAINES,10,Maisons-lès-Soulaines
France,Maizières-la-Grande-Paroisse,maizieres-la-grande-paroisse,MAIZIÈRES-LA-GRANDE-PAROISSE,10,Maizières-la-Grande-Paroisse
France,Maizières-lès-Brienne,maizieres-les-brienne,MAIZIÈRES-LÈS-BRIENNE,10,Maizières-lès-Brienne
France,Maraye-en-Othe,maraye-en-othe,MARAYE-EN-OTHE,10,Maraye-en-Othe
France,Marcilly-le-Hayer,marcilly-le-hayer,MARCILLY-LE-HAYER,10,Marcilly-le-Hayer
France,Marigny-le-Châtel,marigny-le-chatel,MARIGNY-LE-CHÂTEL,10,Marigny-le-Châtel
France,Marnay-sur-Seine,marnay-sur-seine,MARNAY-SUR-SEINE,10,Marnay-sur-Seine
France,Marolles-lès-Bailly,marolles-les-bailly,MAROLLES-LÈS-BAILLY,10,Marolles-lès-Bailly
France,Marolles-sous-Lignières,marolles-sous-lignieres,MAROLLES-SOUS-LIGNIÈRES,10,Marolles-sous-Lignières
France,Mathaux,mathaux,MATHAUX,10,Mathaux
France,Maupas,maupas,MAUPAS,10,Maupas
France,Mergey,mergey,MERGEY,10,Mergey
France,Le Mériot,le-meriot,LE MÉRIOT,10,Le Mériot
France,Merrey-sur-Arce,merrey-sur-arce,MERREY-SUR-ARCE,10,Merrey-sur-Arce
France,Méry-sur-Seine,mery-sur-seine,MÉRY-SUR-SEINE,10,Méry-sur-Seine
France,Mesgrigny,mesgrigny,MESGRIGNY,10,Mesgrigny
France,Mesnil-la-Comtesse,mesnil-la-comtesse,MESNIL-LA-COMTESSE,10,Mesnil-la-Comtesse
France,Mesnil-Lettre,mesnil-lettre,MESNIL-LETTRE,10,Mesnil-Lettre
France,Mesnil-Saint-Loup,mesnil-saint-loup,MESNIL-SAINT-LOUP,10,Mesnil-Saint-Loup
France,Mesnil-Saint-Père,mesnil-saint-pere,MESNIL-SAINT-PÈRE,10,Mesnil-Saint-Père
France,Mesnil-Sellières,mesnil-sellieres,MESNIL-SELLIÈRES,10,Mesnil-Sellières
France,Messon,messon,MESSON,10,Messon
France,Metz-Robert,metz-robert,METZ-ROBERT,10,Metz-Robert
France,Meurville,meurville,MEURVILLE,10,Meurville
France,Molins-sur-Aube,molins-sur-aube,MOLINS-SUR-AUBE,10,Molins-sur-Aube
France,Montaulin,montaulin,MONTAULIN,10,Montaulin
France,Montceaux-lès-Vaudes,montceaux-les-vaudes,MONTCEAUX-LÈS-VAUDES,10,Montceaux-lès-Vaudes
France,Montfey,montfey,MONTFEY,10,Montfey
France,Montgueux,montgueux,MONTGUEUX,10,Montgueux
France,Montiéramey,montieramey,MONTIÉRAMEY,10,Montiéramey
France,Montier-en-l'Isle,montier-en-l-isle,MONTIER-EN-L'ISLE,10,Montier-en-l'Isle
France,Montigny-les-Monts,montigny-les-monts,MONTIGNY-LES-MONTS,10,Montigny-les-Monts
